,fold1,fold2,fold3,fold4,fold5,fold6,fold7,means
f__unclassified.107,0.218372341079463,0.439980655072915,0.325698194007403,0.275260034861306,0.198489125357691,0.35360995418022,0.314322690072342,0.303676142090192
f__Lachnospiraceae.69,0.721079243736392,0.121279631826507,0.498039277296247,0.153125555693984,0.260580698798759,0.242007162812995,0.118286637023058,0.302056886741135
s__Dorea__formicigenerans.1,0.413471379083801,0.233941472806635,0.332882751269002,0.321692076021936,0.328341774060557,0.234554156620552,0.243970115583407,0.301264817920841
f__Lachnospiraceae.17,0.329383183372189,0.341194134622615,0.0733893557422969,0.379824004193775,0.398768118650336,0.166317439082532,0.417258062768994,0.300876328347534
s__Agathobaculum__butyriciproducens.2,0.213759045703567,0.386648377779777,0.133147597726292,0.497499007430499,0.157271253532071,0.247673051501435,0.465225547115628,0.300174840112752
s__Ruminococcus_D__bicirculans,0.201203170996611,0.25720439302374,0.241570722749196,0.295689498508237,0.48101435888222,0.315071779027543,0.308157027982366,0.299987278738559
f__Lachnospiraceae.70,0.195243681525076,0.2129400836017,0.176793244382342,0.2965943637835,0.846107407777498,0.213604017505989,0.15760208895531,0.299840698218774
f__Oscillospiraceae.14,0.711443321374823,0.150400168643981,0.468781334843207,0.216200276962417,0.290588238036972,0.0703188645312933,0.179302302535712,0.298147786704058
s__Akkermansia__muciniphila,0.240739398798677,0.0693072401529405,0.428990580904442,0.349982735761396,0.367157607104062,0.207370502786104,0.420551288649363,0.297728479165284
s__Anaerotignum__lactatifermentans.1,0.760872168919173,0.081743346985054,0.316481081422811,0.186889739697533,0.38496110351175,0.199550679389437,0.143192251722664,0.29624148166406
s__PROV_t__123373,0.0970692002265781,0.220345442305195,0.654251652534922,0.380842262143834,0.225967990244059,0.255551855072459,0.210253657074149,0.292040294228742
f__Lachnospiraceae.65,0.176505804879252,0.473561277121757,0.36397135332236,0.216518553009913,0.296474410007289,0.195440242633074,0.306763416933137,0.289890722558112
f__Lachnospiraceae.60,0.552951208386347,0.0703074842228185,0.486643343943417,0.177298707897538,0.271135929463335,0.317591623284501,0.144617297358566,0.288649370650932
g__Coprococcus,0.31067952011846,0.24677426263652,0.195306650380504,0.414191684176619,0.225709517353223,0.05625,0.568616607517683,0.288218320311858
s__Anaerotruncus__colihominis,0.366465563111785,0.20490015038165,0.134265969997559,0.149873864156135,0.326720315703145,0.319286836812465,0.515064638767964,0.2880824769901
s__Eggerthella__lenta,0.417628893815362,0.272590321437699,0.22886654785432,0.372351857687521,0.385673096316078,0.243972372202007,0.0937082777873342,0.287827338157189
g__Anaerostipes,0.355881894272669,0.190500048846726,0.380624020796693,0.313902247299211,0.293691922656534,0.258460668863099,0.219063017517308,0.287446260036034
f__Lachnospiraceae.7,0.171942410003851,0.272313545688469,0.543902352696205,0.143077023068231,0.278945753875869,0.307486900214893,0.29110235357911,0.286967191303804
f__Lachnospiraceae.35,0.550815836921478,0.308965359874749,0.107898995568296,0.104841341763708,0.199557487468672,0.147115308773893,0.585252795569827,0.286349589420089
f__Acutalibacteraceae.12,0.186230403661465,0.175621017403503,0.546798832409946,0.145316141462974,0.434034280773377,0.342682515241772,0.170759814428669,0.285920429340244
s__Clostridium_P__ventriculi,0.350192423472117,0.225706119676968,0.343444341297241,0.352505846498925,0.201308535746469,0.343514431563188,0.180127092260552,0.285256970073637
s__PROV_t__133679,0.327276362276449,0.171318094848621,0.316019191468663,0.42285419886786,0.146885424058838,0.126908337309055,0.46969244430491,0.282993436162057
f__unclassified.9,0.286807653672611,0.168710256609976,0.164204195127168,0.159450118970367,0.273340031419224,0.768142520911217,0.149973936286333,0.281518387570985
f__Tannerellaceae,0.267432455207641,0.105736505541005,0.319252967212538,0.145665782379618,0.105620818853301,0.569938947805235,0.455170143994636,0.281259660141996
f__unclassified.64,0.293543137055834,0.336701624135398,0.455263252299767,0.224059566437648,0.18936355283871,0.31447792612451,0.155284425225158,0.281241926302432
f__unclassified.7,0.132487177879519,0.171087733703768,0.779141283805855,0.23857231459905,0.299637579805726,0.0963045634920635,0.244828606257897,0.28029417993484
s__Negativibacillus__massiliensis.1,0.524868071661023,0.149720475807599,0.286785091854341,0.224450518499028,0.494950869747248,0.204782585433029,0.0755425607257504,0.280157167675431
f__Ruminococcaceae.6,0.136907299510953,0.183185075679302,0.225984382286782,0.320448687815982,0.412212837329776,0.092768400275603,0.578471683170566,0.278568338009852
g__Acutalibacter,0.416250516705685,0.223994623920662,0.292026268942387,0.268963114799667,0.327372794613042,0.22038088307639,0.197930746339954,0.278131278342541
s__PROV_t__220494,0.139559974117568,0.337166187439859,0.248014071358016,0.135755900558419,0.209055269503764,0.508798230666868,0.364785861193053,0.277590784976792
f__unclassified.101,0.384385950320624,0.274596826860228,0.310279803845561,0.367724402590388,0.157516167327824,0,0.438283160802618,0.276112330249606
f__Lachnospiraceae.85,0.341112976189628,0.0673217757768483,0.562507651091172,0.137403990403797,0.467365603214287,0.304909947610464,0.0409359056122449,0.274508264271206
g__Clostridium_Q,0.272363746966039,0.132413337461577,0.135338442077109,0.22561590030821,0.45043446087399,0.254415458860917,0.447014420522193,0.273942252438576
f__Lachnospiraceae.6,0.26494703994022,0.144716921992229,0.333793661384165,0.196110541348349,0.3820047352895,0.206410550196099,0.386459750707559,0.273491885836875
f__Lachnospiraceae.74,0.48253269128071,0.261112553478921,0.1526370603329,0.212078323205423,0.309161295372288,0.301261236040971,0.187540200297392,0.272331908572658
s__Coprococcus__eutactus_A,0.365203062050209,0.184536866430904,0.495846705955084,0.29676418955202,0.213012826521328,0.230880274239649,0.11649958834872,0.271820501871131
s__Adlercreutzia__equolifaciens,0.187064046822786,0.390339514891558,0.0919933719061092,0.370272045323548,0.265059914441812,0.176543087801365,0.420977511627794,0.271749927544996
s__PROV_t__256727,0.21251299023849,0.253297722224206,0.323371690451146,0.234881072405682,0.399149356228389,0.205039809811987,0.263064613103252,0.270188179209022
f__Lachnospiraceae.94,0.346747602874148,0.177180682535281,0.479338872210976,0.0078125,0.264081380767142,0.127049451397474,0.485195720066426,0.269629458550207
g__Streptococcus.3,0.192805043762846,0.236629811563879,0.383664900071602,0.329673282193826,0.133258268067719,0.408211195686796,0.191275328817979,0.26793111859495
s__Holdemanella__biformis,0.520728315591111,0.0635958478166411,0.229022406609458,0.22292945697433,0.213622630743076,0.460326975890215,0.154203846451271,0.2663470685823
s__Odoribacter__splanchnicus,0.381766235980673,0.273425348650511,0.218096825105022,0.221918400863885,0.420457345077889,0.173793306261674,0.158889150065621,0.264049516000754
s__Eubacterium_R__coprostanoligenes.3,0.146226705017814,0.175607884992012,0.355113631531031,0.30871445816675,0.350037802448531,0.0914898459383754,0.413907681558427,0.263014001378992
g__Agathobaculum,0.300445269610925,0.231227942604957,0.134750696534611,0.240402978091833,0.414053410447682,0.212879274173565,0.300375570830509,0.262019306042012
g__Streptococcus.6,0.214875855762344,0.044982488334028,0.307942509458691,0.141855649272723,0.392941650368931,0.150155181345977,0.537842168206266,0.255799357535566
s__Rothia__mucilaginosa_A,0.220440501226032,0.119795423273147,0.366700525604441,0.13875052592236,0.367891381806092,0.117640732807867,0.449580183171521,0.25439989625878
s__Phascolarctobacterium_A__succinatutens,0.554422105998628,0.0903071933495293,0.416214351527907,0.182469371056202,0.243212051359697,0,0.282904628891053,0.252789957454717
s__PROV_t__195725,0.185133003182978,0.192933261168336,0.269312362179389,0.352103312311444,0.289900251747558,0.257179501989488,0.222489757844464,0.252721635774808
s__PROV_t__185654,0.458802531947398,0.28550106160618,0.218381186337209,0.306499513339819,0.191630915392784,0.186278546193106,0.11957222465035,0.252380854209549
f__unclassified.159,0.289565863462211,0.11635079460319,0.443801745824642,0.1636897710729,0.22399549288923,0.328153587835523,0.196285722116464,0.251691853972023
g__Oscillibacter.5,0.460661320980398,0.1930440512061,0.390300837569226,0.130774819910482,0.310468962228335,0.070538658057312,0.178217892196518,0.24771522030691
s__Dorea__scindens,0.239216732967833,0.390172066105921,0.204604048295455,0.30153320821616,0.153613813706365,0.221580989323473,0.221010605305303,0.247390209131501
f__unclassified.58,0.102396638730435,0.182108512178183,0.0566727105530478,0.238797691520504,0.139694220293805,0.599378339605989,0.407355458302103,0.246629081597724
s__Emergencia__timonensis,0,0.134513982213659,0,0.224487007712818,0.729393078397185,0.488123668012271,0.13904128727194,0.24507986051541
s__Alistipes__finegoldii,0.132952594731619,0.15962076846517,0.265147097692059,0.251966158775491,0.178188469217564,0.282482431146246,0.433088541666664,0.243349437384973
g__Faecalibacterium.1,0.118054645708647,0.0559303396072013,0.352020934643151,0.188940646623647,0.282123788927678,0.396950534170205,0.286299668910461,0.240045794084427
s__Bacteroides__ovatus.2,0.159004287636764,0.245086873085309,0.344490721837336,0.323993803128091,0.180669708962048,0.280501608783949,0.139693611600514,0.239062945004859
f__Oscillospiraceae.19,0.181256940666333,0.171347170835045,0.144875623786303,0.311682897183618,0.360463122663687,0.185146614628857,0.301252753677666,0.236575017634501
s__Megamonas__funiformis,0.263122126462076,0.203481259255358,0.446927270205617,0.143910139829258,0.122787828947368,0.0812881313326876,0.386993299201137,0.235501436461929
g__Dorea.1,0.0125,0.302814986424241,0.335600622318714,0.251436537892575,0.201294382520096,0.257039207627878,0.283086031644327,0.234824538346833
f__Lachnospiraceae.59,0.373352373917488,0.235971270156607,0.243938507493376,0.264846168801297,0.169916994216779,0.144321135017639,0.208234265405026,0.234368673572602
f__Acutalibacteraceae.2,0.0855306952662722,0.210919910141287,0.263788308996568,0.13820365563499,0.736374683253119,0.176576509769215,0.0282818418560606,0.234239372131073
s__PROV_t__256791.2,0.431062906730692,0.21329693682332,0.198188505116959,0.260719063788403,0.295442435490878,0.132915371361095,0.104529097474623,0.233736330969424
g__Bacteroides_B,0.219486275512428,0.190001139885661,0.159901465689092,0.306125486258358,0.227262740298951,0.321882543585529,0.210563859739269,0.233603358709898
g__Blautia_A.6,0.220486818961382,0.224870861891238,0.194000492365076,0.187305095408154,0.156142963248842,0.388271745835617,0.262060587504288,0.233305509316371
g__Anaerotignum.1,0.189588451975124,0.133999127840211,0.302425584446329,0.141640810722431,0.246780571954224,0.399859500816497,0.21765218013417,0.233135175412712
s__Bittarella__massiliensis,0.25862025880487,0.224705868530766,0.207005839621329,0.209572907436856,0.117720277178157,0.0589506855373728,0.551013811686391,0.23251280697082
g__Oscillibacter.6,0.247332809657548,0.119044104699476,0.324165568719513,0.236630326928098,0.230737286944053,0.285686426576216,0.181431035729019,0.232146794179132
f__unclassified.36,0.156595763291311,0.0899104893660468,0.205784841988001,0.128833236180616,0.267223041831022,0.408989951563014,0.366519435463575,0.231979537097655
s__Neobitarella__massiliensis,0.155571018893387,0.227196995868571,0.222801305157107,0.199864394261399,0.184217484273914,0.461124591409683,0.167094148845955,0.231124276958574
s__PROV_t__96993,0.161858911111385,0.148456855596694,0.0153952205882353,0.17371662913314,0.332717885399761,0.294133927835067,0.471214554786527,0.228213426350116
g__Eubacterium_E.2,0.235618179388088,0.144620109306023,0.296879537173369,0.160330739143464,0.368568285013577,0.347893092284414,0.0433782231785987,0.228184023641076
s__Alistipes__putredinis,0.14194103422619,0.30234264642965,0.11980060253268,0.296867709340221,0.306301835793076,0.132707993895934,0.294524024549052,0.227783692395258
f__Ruminococcaceae.18,0.0649579007828455,0.092779356060606,0.118003418956624,0.124567629588896,0.326164925892849,0.383478774952455,0.482807560395565,0.22753708094712
s__Massiliomicrobiota__timonensis,0.291117470013624,0.11348093702588,0.141668108794892,0.214949889227268,0.371953530309152,0.16527386862752,0.283958869035422,0.226057524719108
s__Ruthenibacterium__lactatiformans.1,0.286378528038868,0.283420312092492,0.435004505153973,0.212501472061404,0.15713739185564,0.0755855515655874,0.127433477015599,0.225351605397652
s__Anaerofustis__stercorihominis.1,0.0632320053727705,0.224336428172355,0.249336970795108,0.259195901862514,0.37925128281409,0.0755236255358386,0.31727576622248,0.224021711539308
g__Clostridium_M.2,0.0574975991506935,0.155006709087509,0.12919194113396,0.234754494849048,0.379616493998171,0.280467779709768,0.330853160093992,0.223912596860449
f__unclassified.144,0.263352814707799,0.211594908909702,0.255291113191167,0.247424372034238,0.0195756392045454,0.18559645728198,0.383134586636663,0.223709984566585
f__Lachnospiraceae.13,0.263623902568602,0.18232679601602,0.103997665826574,0.137184993588065,0.599293738369773,0.0987445463632172,0.178129609901919,0.22332875037631
s__Faecalicatena__faecis.1,0.189643885006752,0.180686799467319,0.238587968964366,0.161471452953589,0.280574041838029,0.42041213921796,0.0769561815336463,0.221190352711666
g__PROV_t__108690,0.240231239952157,0.172193980043839,0.171655831324276,0.329619720438216,0.210676606379731,0.104430578224215,0.31757833654749,0.220912327558561
f__Acutalibacteraceae.3,0.251325682595276,0.180721449334848,0.360643821942911,0.1678641314576,0.0973518668831169,0.273278748693568,0.201112053868627,0.218899679253707
f__unclassified.91,0.233883241796013,0.248673249714236,0.255294466464104,0.216106575664728,0.197475317581164,0.14281530859075,0.233604396833382,0.218264650949197
s__Bifidobacterium__animalis,0.415854807657263,0.150411393055674,0.305250383827648,0.158767872538541,0.24190765137964,0.151460742182219,0.091918025651674,0.216510125184666
s__Eubacterium_R__coprostanoligenes.1,0.161585793186327,0.293480887666947,0.244226914856892,0.243315607291101,0.147578128704187,0.0890107401656315,0.326082180836181,0.215040036101038
s__Sutterella__wadsworthensis_A.2,0.297565694742687,0.107858910892838,0.310789652060567,0.214962715877483,0.103259621832194,0.187538443408022,0.262891316823757,0.212123765091078
s__PROV_t__78144,0.414069199936139,0.219999588725695,0.193719209623978,0.130155278016444,0.215966489983382,0.13939299728954,0.17152508264215,0.212118263745333
f__Ruminococcaceae,0.165044629944579,0.15054752669301,0.679681390698329,0.223587431377464,0.102971343341729,0.0695763318937464,0.0891644021739131,0.211510436588967
g__Neisseria,0.282666672765655,0.196777814355735,0.23062847072047,0.0984632483042964,0.277324799528616,0.244891404580944,0.142735411969285,0.210498260317857
f__Lachnospiraceae.51,0.296409202120079,0.11937789960494,0.192068835358034,0.222101685053737,0.202078564810277,0.0596946585585449,0.376811148079826,0.209791713369348
f__Ruminococcaceae.14,0.348266588646056,0.171388183772563,0.0760569907243294,0.226326675447413,0.0733579215825733,0.261186860883139,0.310704203657542,0.209612489244802
f__unclassified.24,0.238893583041444,0.0818259524141408,0.411518948338806,0.0796934689605597,0.156353466858883,0.293594818943065,0.203194662889648,0.209296414492364
f__unclassified.133,0.152130938426095,0.213064436551684,0.1015858260918,0.306346179604227,0.155671484933078,0.27282130363499,0.259723879311263,0.208763435507591
f__unclassified.43,0.257242855528348,0.350356191395623,0.0845704446008806,0.145630736209969,0.22804809165264,0.197454754385445,0.191529370596087,0.207833206338427
f__unclassified.19,0.216673949332058,0.16411968688206,0.408255033851871,0.188732691201573,0.0625576919365899,0.194288574547822,0.218935243170895,0.207651838703267
f__Pasteurellaceae,0.0896836629915031,0.0179592747456964,0.186790316793714,0.131183698030858,0.317650288162366,0.0880546420008011,0.618485143085355,0.20711528940147
s__Sutterella__wadsworthensis_B,0.27754605677585,0.151965552248418,0.13021044735555,0.259835486070515,0.361186014643823,0.0585503472222222,0.208469704830355,0.206823372735248
s__PROV_t__1617,0.365511698657946,0.243343448661845,0.163421176593718,0.186052304699932,0.0491071428571429,0.373787784117832,0.054829696888932,0.205150464639621
f__Oscillospiraceae.5,0.109786617759087,0.148749635908459,0.216158474639286,0.323215713346625,0.0824779521183473,0.283241694390643,0.270179655255962,0.204829963345487
g__Turicibacter,0.143250841493268,0.17287960413325,0.143236845252403,0.138896415735196,0.442901666731122,0.10482176969986,0.282037940802675,0.204003583406825
s__PROV_t__229995,0.168015276768811,0.197674911859953,0.246207609214713,0.192017523195544,0.200406956747398,0.242496276642505,0.17481935007975,0.203091129215525
f__unclassified.161,0.126941960177029,0.252392685369694,0.259206840804692,0.269084420647236,0.17425972082982,0.126164366194389,0.203020821493828,0.201581545073813
f__unclassified.152,0.251212940285617,0.148304366999295,0.179516183634402,0.133375893609898,0.105232123065108,0.550056577577555,0.0381042568542569,0.200828906003733
s__Dorea__phocaeense,0.295482698991015,0.115652703725342,0.20818577522674,0.135967330462392,0.323528699799257,0.0636544472861609,0.255805079385722,0.19975381926809
f__unclassified.136,0.121399895846509,0.203096152916062,0.173715320353124,0.133188746357798,0.274925139913658,0.223952919569308,0.252507749811648,0.197540846395444
s__Bacteroides__cellulosilyticus,0.129693700396825,0.160230665697207,0.291528172222898,0.266145129610096,0.0267857142857143,0.314911266928693,0.192857055831857,0.197450243567613
g__PROV_t__108638.1,0.183441886387079,0.130926184936361,0.24798312099461,0.238916900400999,0.260442455321143,0.038409607299944,0.27162519170395,0.195963621006298
f__unclassified.68,0.137666742753825,0.264190831081786,0.294020086069051,0.333443048902227,0.068456800828149,0.114894988722316,0.153587154619935,0.195179950425327
g__Anaerotignum.4,0.152517943062741,0.201092174532778,0.182059583329055,0.169560511134496,0.393114842741262,0.147619577997915,0.10853661234096,0.19350017787703
s__Eubacterium__limosum_A,0.180037030598898,0.111026097592517,0.116927035324794,0.182982412311664,0.548315492849052,0.116643637795929,0.070739487046766,0.189524456217089
f__Acutalibacteraceae.5,0.404668583148467,0.1686798163619,0.101781214034504,0.224427430092682,0.165396081851626,0.076501784298176,0.184419793649748,0.189410671919586
g__Oscillibacter.2,0.293502375981742,0.159755700150455,0.191070963768402,0.314565584237161,0.179255837115284,0.132257597819594,0.0523313492063492,0.188962772611284
f__unclassified.96,0.178430779101635,0.218937653379291,0.147513058987337,0.261365855808893,0.0536259749345082,0.23850742205353,0.212437603347754,0.187259763944707
s__Anaerococcus__vaginalis,0.0733425897362405,0.131000108951862,0.153247165852726,0.152304644129929,0.233961789111084,0.209994431773666,0.351520783371367,0.186481644703839
s__Alistipes_A__indistinctus,0.102830189859722,0.187051200413313,0.172841905224789,0.260764510809667,0.14444220096612,0.168411429916429,0.268080278285149,0.186345959353598
g__PROV_t__182732.1,0.205829537074408,0.176716814611989,0.20996269551658,0.169008282875665,0.236698112470284,0.0836325472640127,0.217915479947758,0.1856804956801
f__Lachnospiraceae.3,0.110654140892223,0.14680270803136,0.0806547619047619,0.198862479034958,0.248434332072605,0.0723740306307709,0.439588487565548,0.185338705733175
s__PROV_t__237852,0.0998268524477545,0.0627907908592994,0.410580909554766,0.116112244440738,0.187900683687478,0.196242300031296,0.215000627394086,0.184064915487917
f__unclassified.132,0.166818080577636,0.179914425062737,0.013671875,0.0821931667450366,0.306483816716166,0.0963265490454804,0.442054428512122,0.183923191665597
f__Lachnospiraceae.53,0.174206912377323,0.230399058996034,0.278208014637811,0.0912677522592036,0.186375819699145,0.113876009334087,0.209463623668852,0.183399598710351
f__unclassified.11,0.230968939466233,0.137026520241391,0.111883943104905,0.211307167302243,0.113623392163921,0.43238392742259,0.0444721207931556,0.183095144356348
g__Eubacterium_G,0.171988253265396,0.203817231342975,0.148515547357142,0.17860380044685,0.103658988168806,0.200096538569596,0.274306664163554,0.18299814618776
f__Lachnospiraceae.28,0.264068560932028,0.194334124901949,0.22827892334281,0.208325517474309,0.139699780320838,0.129740418894831,0.114724342357911,0.182738809746382
s__Faecalibacterium__prausnitzii_K.1,0.132726658013482,0.120148417776858,0.155123028205397,0.158816586362612,0.275297134276568,0.0980733625035096,0.326814757250425,0.18099999205555
f__Ruminococcaceae.15,0.43156139415064,0.104488628639749,0.0732505341880342,0.153439501401243,0.241356035938683,0.164697126774133,0.0980816183413646,0.180982119919121
s__PROV_t__66262,0.107442543308418,0.157653489115812,0.0355007935108447,0.270379097058215,0.194433236524352,0.0791742478241296,0.420960087414325,0.180791927822299
f__Lachnospiraceae.77,0.0751787862010761,0.144414881798121,0.142583071916324,0.180600462016189,0.163240514195552,0.240350749234962,0.315440884907129,0.180258478609908
f__unclassified.3,0.276600623850112,0.118226445560302,0.218895638888207,0.0872041590490406,0.136793100524578,0.287486476123862,0.133188200822213,0.179770663545473
s__Fusicatenibacter__saccharivorans.2,0.242552625682169,0.217784078111796,0.11575687076776,0.130049065966556,0.0711134634266078,0.181542492367291,0.293750770729185,0.178935623864481
f__Oscillospiraceae.18,0.22297731674151,0.244590866581102,0.109946988069225,0.128733349289587,0.0849930208318367,0.302241302102581,0.155310557889556,0.178399057357914
f__unclassified.70,0.248507936055467,0.266224401359369,0.217982536764706,0.16111178908991,0.138979912486883,0.04794921875,0.154534395108068,0.176470027087772
g__Klebsiella,0.433923408962691,0.196175095024026,0.0781273515501418,0.132215913194932,0.188760050341836,0.154708863144847,0.0503698679766987,0.176325792885025
s__Agathobaculum__butyriciproducens.1,0.0804175040302378,0.187803830741307,0.117391477314362,0.100044227598903,0.256968082328793,0.264515074188886,0.225471407535613,0.176087371962586
f__unclassified.72,0.246148113948622,0.177850762034126,0,0.190535486485729,0.224571755523459,0.340558375929644,0.0407336229946524,0.17434258813089
f__Oscillospiraceae.2,0.357221484178197,0.0949002442575636,0.192070583015051,0.163150455956379,0.138157929764034,0.157471478174603,0.105599103263639,0.172653039801352
f__Oscillospiraceae.9,0.144988320866156,0.242297352886863,0.32956656872806,0.241846064714274,0.0682198732349166,0.102138344046884,0.0755260114609224,0.172083219419725
g__Eubacterium,0.191694628068325,0.122689243550526,0.124923956671689,0.226688937594619,0.071863705937501,0.129271472036418,0.336363706161724,0.171927950002972
f__unclassified.114,0.175716493023377,0.197810240807078,0.121857074906457,0.168413106893199,0.190406665092039,0.175735575937319,0.164840126199996,0.170682754694209
f__unclassified.12,0.178151721656095,0.344359481288455,0.152820112837167,0.147894549963685,0.141420324415572,0.0827689618571391,0.144968718150536,0.170340552881236
g__Corynebacterium.1,0.127690597659095,0.0837034273428981,0.151507224053513,0.0732884185637473,0.378827269405436,0.0720576884599564,0.302691601505193,0.169966603855691
f__unclassified.13,0.141065483280755,0.189438343305444,0.201573714920681,0.1214190870157,0.206976942698027,0.173564694518158,0.148354589683859,0.168913265060375
s__Faecalicatena__gnavus.2,0.0758115225256769,0.136256526232588,0.137969420475882,0.278727614253718,0.181956227095019,0.149454934157491,0.213542227719679,0.167674067494294
f__Lachnospiraceae.43,0.243058792280398,0.145054168017934,0.137771035495181,0.129716159627055,0.184291740427111,0.184920415693282,0.147616613939757,0.167489846497245
f__Ruminococcaceae.13,0.123345454162423,0.263420295412581,0.141862062222004,0.179599701045404,0.136807207157071,0.189174932084173,0.135861620405395,0.167153038927007
f__Ruminococcaceae.11,0.164508282100342,0.131945871198346,0.130954854985523,0.102841397522944,0.405589017061044,0.0726667689291395,0.160373122821343,0.16698275923124
s__Bacteroides_B__massiliensis,0.101688353550511,0.0959929159143883,0.10706621186957,0.0660026401294784,0.380631710640643,0.155499772386846,0.258735084497386,0.166516669855546
s__Phocea__massiliensis,0.178597304551186,0.0649617802696875,0.148290734687608,0.249373183862287,0.23537640041528,0.148230048435798,0.133463748221376,0.165470457206175
f__unclassified.14,0.0688624217108402,0.21664687069471,0.132227898654708,0.270923616117687,0.0519854032657101,0.163799056229914,0.253469610230851,0.165416410986346
s__Ruminiclostridium_E__siraeum.1,0.157337095573801,0.120100608629486,0.04203125,0.196834263468606,0.224662582644394,0.243561711787609,0.170327982855407,0.164979356422758
s__Alistipes_A__ihumii,0.052767886545932,0.247023393243696,0.20968537815765,0.23418225628729,0.0492424242424242,0.263390362186727,0.0904837765432174,0.163825068172419
s__Prevotella__copri,0.0736492286577149,0.172548954156234,0.171307039447088,0.218753851009824,0.246891992314141,0.169282117058802,0.0937855025989675,0.163745526463253
f__Anaerovoracaceae.4,0.168309940732705,0.24662477399234,0.0669148820339028,0.177712239112924,0.118065404452219,0.208846438319736,0.156376599454915,0.163264325442677
s__PROV_t__223276,0.1634755791651,0.153179897888765,0.134494765840056,0.0899419958632649,0.140279404278655,0.192404611723408,0.263622916089071,0.162485595835474
f__unclassified.29,0.148305495348273,0.139016269905496,0.261158358234607,0.22862104798276,0.131845052381818,0.185588504396374,0.0388666828165375,0.161914487295123
f__unclassified.15,0.190309408728865,0.184929054290276,0.172698918043524,0.105697604304675,0.193381560831036,0.0797849782518641,0.203226999800007,0.161432646321464
s__PROV_t__238194,0.0863580127877755,0.0621229154753387,0.295880549150382,0.153578167007956,0.112154579402516,0.210456959374826,0.205996318563983,0.160935357394682
f__Lachnospiraceae.19,0.107006974481383,0.114709224495402,0.164811497844477,0.0780478245799897,0.23640031362017,0.157674344508206,0.267751669007294,0.160914549790989
s__PROV_t__4989,0.145813484342248,0.166161969797301,0.0808640787931372,0.0859963277080145,0.179114104973607,0.416357099401783,0.0510598205744497,0.160766697941506
f__unclassified.128,0.104566141178538,0.144809534653748,0.207784673267225,0.140223829104285,0.285380022097867,0.213874151953695,0.027477746417716,0.160588014096153
f__Ruminococcaceae.5,0.0434451219512195,0.110307773907602,0,0.0956926112897503,0.225270273063757,0.261955423465636,0.372648724237727,0.158474275416527
s__Finegoldia__magna_H,0.225995655086565,0.0605712303337475,0.213559056291394,0.18318937760639,0.170678274984777,0.0250744047619048,0.228544664780872,0.158230380549379
s__Intestinimonas__massiliensis,0.110658704395777,0.110468879717447,0.203259826810734,0.267400527066252,0.142562317626602,0.0837541778074866,0.183746795657152,0.157407318440207
s__Merdibacter__massiliensis,0.169693379190433,0.118953154498949,0.212542405907525,0.199329262097178,0.130184089825507,0.0642567683137515,0.196222158201665,0.155883031147858
f__unclassified.76,0.174410048285323,0.133395152355387,0.174050960036129,0.128809879963741,0.175580312403365,0.214929458050779,0.0889630169596574,0.155734118293483
f__Lachnospiraceae.14,0.153717395941385,0.108661322509646,0.175090023163634,0.206608004101453,0.102884957082718,0.209668134297601,0.131756737430869,0.155483796361044
f__Lachnospiraceae.92,0.116017886955828,0.158596823458384,0.17219620084712,0.119666916578905,0.0149456521739131,0.21862996356672,0.281763687986962,0.15454530450969
f__Lachnospiraceae.100,0.0778446018389565,0.283317830103832,0.214147547895289,0.231786834192553,0.0151785714285714,0.0457338617265088,0.210831142003576,0.15412005559847
s__Slackia_A__piriformis,0.219480335465652,0.229217467048981,0.0152853260869565,0.202643349186474,0.0413237305791882,0.164218560496239,0.206277794470901,0.154063794762056
s__Bacteroides__salyersiae,0.125753227173079,0.170365169334225,0.0510256249032657,0.160455071538595,0.197619087748337,0.0756256503059453,0.296425032710156,0.153895551959086
s__PROV_t__212301,0.0843289038371759,0.153770998858457,0.264950293894305,0.23731080543106,0.0726972736160402,0.121509740435017,0.140775581077259,0.153620513878474
s__Dakarella__massiliensis,0.2104973775264,0.104888614591223,0.0151841868823002,0.138008791667537,0.276845337101532,0.183060143510813,0.143746243655397,0.153175813562172
s__PROV_t__198520,0.0435875821024768,0.0548500473441386,0.312320593864097,0.0483021495872212,0.0897753144737459,0.226220053473972,0.293818437328582,0.152696311167748
s__Anaerofustis__stercorihominis,0.0400771103896104,0.232585440999618,0.106374976748512,0.348310973989377,0.16978379236501,0.0846537876823721,0.0762222076330532,0.151144041401079
f__unclassified.140,0.290774731712401,0.161534284502028,0.11234379408047,0.175037691550814,0.104944914369256,0.149953125,0.0568174478226781,0.150200855576807
g__Corynebacterium,0.0582822468102073,0.215506967035497,0.114944415266106,0.215487598043167,0.222257468732607,0.0680761369443025,0.153729639005063,0.149754924548136
s__Actinomyces__graevenitzii,0.110778116458585,0.218303014244384,0.133230507613731,0.209421790157627,0.138953224153887,0.136774184782265,0.0983417027833566,0.149400362884834
g__Acutalibacter.3,0.499931171888899,0.181747230259958,0.054989010786052,0.0616535941222888,0.0995931369972836,0.100692071753781,0.042734890566396,0.14876301519638
f__unclassified.79,0.194884130319426,0.143384724429368,0.211979371584894,0.315866428095404,0.0419109647001935,0.0748970103578154,0.0572493897212284,0.148596002744047
s__Blautia_A__hydrogenotrophica,0.0835856074002626,0.188219635546297,0.0809666085462718,0.146839540304161,0.234073589431581,0.0997726369025711,0.205433571002956,0.148413027019157
